transaction_id,name,account_number,location,timestamp,amount,transaction_type,merchant,is_fraud,behavior_profile
TXN02196,user_424,506143914513,Hyderabad,2026-03-10 08:30:21.828311,25939.94,debit,Electronics,0,high_spender
TXN02197,user_424,506143914513,Hyderabad,2026-03-24 16:51:21.828311,19320.33,debit,Electronics,0,high_spender
TXN02198,user_424,506143914513,Hyderabad,2026-03-28 08:35:21.828311,18111.22,credit,Amazon,0,high_spender
TXN02199,user_424,506143914513,Hyderabad,2026-03-14 07:43:21.828311,21704.79,debit,Electronics,0,high_spender
TXN02200,user_424,506143914513,Hyderabad,2026-02-25 10:06:21.828311,19103.62,debit,Amazon,0,high_spender
TXN02201,user_424,506143914513,Hyderabad,2026-01-12 13:04:21.828311,28937.9,debit,Amazon,0,high_spender
TXN02202,user_424,506143914513,Hyderabad,2026-03-19 18:09:21.828311,30368.4,debit,Electronics,0,high_spender
TXN02203,user_424,506143914513,Hyderabad,2026-03-09 18:31:21.828311,19630.66,debit,Electronics,0,high_spender
TXN02204,user_424,506143914513,Hyderabad,2026-03-02 09:38:21.828311,31887.88,debit,Electronics,0,high_spender
TXN02205,user_009,414008222453,Hyderabad,2026-01-21 22:16:21.828311,150.06,credit,Local Shop,0,low_spender
TXN02206,user_009,414008222453,Hyderabad,2026-04-02 15:40:21.828311,230.97,debit,Local Shop,0,low_spender
TXN02207,user_009,414008222453,Hyderabad,2026-01-13 19:53:21.828311,168.99,debit,Grocery,0,low_spender
TXN02208,user_009,414008222453,Hyderabad,2025-12-30 04:53:21.828311,125.94,debit,Grocery,0,low_spender
TXN02209,user_009,414008222453,Hyderabad,2026-02-06 10:46:21.828311,274.15,debit,Grocery,0,low_spender
TXN02210,user_009,414008222453,Hyderabad,2025-12-27 15:45:21.828311,101.19,credit,Coffee,0,low_spender
TXN02211,user_009,414008222453,Hyderabad,2026-01-02 15:46:21.828311,82.44,debit,Local Shop,0,low_spender
TXN02212,user_009,414008222453,Hyderabad,2026-02-27 09:17:21.828311,252.32,debit,Coffee,0,low_spender
TXN02213,user_009,414008222453,Hyderabad,2026-03-17 04:48:21.828311,178.51,debit,Grocery,1,low_spender
TXN02214,user_009,414008222453,Hyderabad,2026-04-08 22:30:21.828311,235.12,debit,Grocery,0,low_spender
TXN02215,user_009,414008222453,Hyderabad,2025-12-20 07:58:21.828311,267.74,debit,Coffee,0,low_spender
TXN02216,user_009,414008222453,Hyderabad,2026-01-18 14:22:21.828311,163.51,debit,Grocery,0,low_spender
TXN02217,user_009,414008222453,Hyderabad,2026-03-09 23:58:21.828311,101.27,debit,Local Shop,0,low_spender
TXN02218,user_009,414008222453,Hyderabad,2026-04-04 16:28:21.828311,116.43,debit,Grocery,0,low_spender
TXN02219,user_009,414008222453,Hyderabad,2025-12-13 08:27:21.828311,240.77,debit,Grocery,0,low_spender
TXN02220,user_009,414008222453,Hyderabad,2026-04-05 06:43:21.828311,91.62,debit,Local Shop,0,low_spender
TXN02221,user_009,414008222453,Hyderabad,2026-04-09 19:17:21.828311,159.91,debit,Local Shop,0,low_spender
TXN02222,user_009,414008222453,Hyderabad,2026-02-24 00:25:21.828311,159.72,debit,Local Shop,0,low_spender
TXN02223,user_009,414008222453,Hyderabad,2026-01-09 18:01:21.828311,172.72,debit,Coffee,0,low_spender
TXN02224,user_009,414008222453,Hyderabad,2026-02-04 07:11:21.828311,243.64,debit,Local Shop,0,low_spender
TXN02225,user_009,414008222453,Hyderabad,2026-02-24 03:11:21.828311,184.9,debit,Local Shop,0,low_spender
TXN02226,user_009,414008222453,Hyderabad,2025-12-16 08:28:21.828311,215.58,debit,Coffee,0,low_spender
TXN02227,user_009,414008222453,Hyderabad,2025-12-16 04:31:21.828311,203.85,debit,Local Shop,0,low_spender
TXN02228,user_009,414008222453,Hyderabad,2026-02-02 05:59:21.828311,79.61,debit,Coffee,0,low_spender
TXN02229,user_009,414008222453,Hyderabad,2026-02-03 21:36:21.828311,155.31,debit,Coffee,0,low_spender
TXN02230,user_009,414008222453,Hyderabad,2026-03-10 23:07:21.828311,80.92,debit,Local Shop,0,low_spender
TXN02231,user_009,414008222453,Hyderabad,2026-02-03 01:03:21.828311,243.32,debit,Grocery,0,low_spender
TXN02232,user_009,414008222453,Hyderabad,2026-02-18 18:50:21.828311,113.55,credit,Local Shop,0,low_spender
TXN02233,user_009,414008222453,Hyderabad,2026-01-15 09:32:21.828311,173.97,credit,Local Shop,0,low_spender
TXN02234,user_009,414008222453,Hyderabad,2025-12-27 08:03:21.828311,48.55,debit,Local Shop,0,low_spender
TXN02235,user_009,414008222453,Hyderabad,2026-03-28 02:56:21.828311,255.61,debit,Local Shop,0,low_spender
TXN02236,user_009,414008222453,Hyderabad,2026-02-09 01:31:21.828311,141.98,debit,Coffee,0,low_spender
TXN02237,user_009,414008222453,Hyderabad,2026-01-29 09:34:21.828311,98.56,debit,Grocery,0,low_spender
TXN02238,user_009,414008222453,Hyderabad,2026-01-24 05:44:21.828311,49.22,credit,Local Shop,0,low_spender
TXN02239,user_009,414008222453,Hyderabad,2026-04-01 07:56:21.828311,233.62,debit,Coffee,0,low_spender
TXN02240,user_009,414008222453,Hyderabad,2026-03-16 23:31:21.828311,260.99,debit,Local Shop,0,low_spender
TXN02241,user_009,414008222453,Hyderabad,2026-02-05 01:28:21.828311,183.33,debit,Grocery,0,low_spender
TXN02242,user_009,414008222453,Hyderabad,2025-12-21 15:58:21.828311,53.23,debit,Local Shop,0,low_spender
TXN02243,user_009,414008222453,Hyderabad,2026-03-31 17:01:21.828311,238.71,debit,Coffee,0,low_spender
TXN02244,user_420,911163125493,Pune,2026-03-14 16:25:21.828311,6870.19,debit,Amazon,0,high_spender
TXN02245,user_420,911163125493,Pune,2026-03-22 10:09:21.828311,13473.76,debit,Amazon,0,high_spender
TXN02246,user_420,911163125493,Pune,2026-03-06 00:34:21.828311,16940.28,debit,Electronics,0,high_spender
TXN02247,user_420,911163125493,Pune,2026-02-18 22:20:21.828311,30341.96,credit,Electronics,0,high_spender
TXN02248,user_420,911163125493,Pune,2026-02-24 19:30:21.828311,6289.39,debit,Amazon,0,high_spender
TXN02249,user_420,911163125493,Pune,2026-01-07 09:06:21.828311,11813.81,debit,Amazon,1,high_spender
TXN02250,user_420,911163125493,Pune,2026-02-01 21:40:21.828311,18646.51,credit,Electronics,0,high_spender
TXN02251,user_420,911163125493,Pune,2026-04-09 20:49:21.828311,9489.23,debit,Amazon,0,high_spender
TXN02252,user_420,911163125493,Pune,2026-01-18 19:49:21.828311,5845.91,debit,Electronics,0,high_spender
TXN02253,user_420,911163125493,Pune,2026-02-27 03:39:21.828311,25001.3,debit,Electronics,0,high_spender
TXN02254,user_420,911163125493,Pune,2025-12-13 05:07:21.828311,22873.38,debit,Electronics,0,high_spender
TXN02255,user_420,911163125493,Pune,2026-02-20 14:13:21.828311,15090.51,credit,Electronics,0,high_spender
TXN02256,user_420,911163125493,Pune,2026-01-17 00:47:21.828311,29891.13,debit,Electronics,0,high_spender
TXN02257,user_420,911163125493,Pune,2026-03-16 07:05:21.828311,8708.25,credit,Amazon,0,high_spender
TXN02258,user_420,911163125493,Pune,2026-01-10 13:14:21.828311,7933.74,debit,Electronics,0,high_spender
TXN02259,user_420,911163125493,Pune,2026-01-13 13:00:21.828311,12626.01,debit,Electronics,0,high_spender
TXN02260,user_420,911163125493,Pune,2026-03-15 07:32:21.828311,6398.11,credit,Electronics,0,high_spender
TXN02261,user_420,911163125493,Pune,2026-03-16 05:28:21.828311,8848.78,debit,Electronics,0,high_spender
TXN02262,user_420,911163125493,Pune,2025-12-25 02:10:21.828311,24581.77,credit,Electronics,0,high_spender
TXN02263,user_420,911163125493,Pune,2026-02-01 16:32:21.828311,27126.47,debit,Amazon,1,high_spender
TXN02264,user_420,911163125493,Pune,2026-03-20 14:07:21.828311,16224.6,debit,Amazon,0,high_spender
TXN02265,user_420,911163125493,Pune,2026-01-24 11:01:21.828311,26664.86,credit,Amazon,0,high_spender
TXN02266,user_420,911163125493,Pune,2026-01-03 02:31:21.828311,21785.48,debit,Amazon,0,high_spender
TXN02267,user_420,911163125493,Pune,2026-04-09 22:58:21.828311,20383.19,debit,Amazon,0,high_spender
TXN02268,user_420,911163125493,Pune,2026-02-28 15:12:21.828311,14023.89,debit,Amazon,0,high_spender
TXN02269,user_474,793628709272,Indore,2026-02-21 23:13:21.828311,232.2,debit,Swiggy,0,food_lover
TXN02270,user_474,793628709272,Indore,2026-01-27 20:43:21.828311,847.4,debit,Swiggy,0,food_lover
TXN02271,user_474,793628709272,Indore,2026-01-15 17:23:21.828311,381.58,debit,Swiggy,0,food_lover
TXN02272,user_474,793628709272,Indore,2026-01-08 04:48:21.828311,711.08,credit,Zomato,0,food_lover
TXN02273,user_474,793628709272,Indore,2026-04-01 18:37:21.828311,203.15,debit,Zomato,0,food_lover
TXN02274,user_474,793628709272,Indore,2025-12-16 00:03:21.828311,691.34,debit,Zomato,0,food_lover
TXN02275,user_474,793628709272,Indore,2025-12-18 18:56:21.828311,756.88,debit,Swiggy,0,food_lover
TXN02276,user_474,793628709272,Indore,2026-01-26 22:54:21.828311,135.93,credit,Zomato,0,food_lover
TXN02277,user_474,793628709272,Indore,2026-01-06 14:45:21.828311,511.18,credit,Swiggy,0,food_lover
TXN02278,user_474,793628709272,Indore,2026-02-12 06:07:21.828311,287.24,credit,Zomato,0,food_lover
TXN02279,user_474,793628709272,Indore,2026-02-06 21:07:21.828311,521.83,debit,Swiggy,0,food_lover
TXN02280,user_474,793628709272,Indore,2026-03-14 20:03:21.828311,629.56,debit,Zomato,0,food_lover
TXN02281,user_474,793628709272,Indore,2026-01-21 10:58:21.828311,683.3,debit,Swiggy,0,food_lover
TXN02282,user_474,793628709272,Indore,2026-01-01 20:35:21.828311,183.12,credit,Zomato,0,food_lover
TXN02283,user_474,793628709272,Indore,2026-03-05 19:49:21.828311,757.92,credit,Zomato,0,food_lover
TXN02284,user_474,793628709272,Indore,2025-12-16 10:15:21.828311,689.49,debit,Swiggy,0,food_lover
TXN02285,user_474,793628709272,Indore,2026-03-30 04:22:21.828311,607.25,debit,Swiggy,0,food_lover
TXN02286,user_474,793628709272,Indore,2026-01-21 21:13:21.828311,660.27,debit,Zomato,0,food_lover
TXN02287,user_474,793628709272,Indore,2026-01-27 16:15:21.828311,491.33,debit,Swiggy,0,food_lover
TXN02288,user_474,793628709272,Indore,2026-01-19 19:28:21.828311,726.27,debit,Zomato,0,food_lover
TXN02289,user_474,793628709272,Indore,2026-01-27 23:31:21.828311,657.83,debit,Zomato,0,food_lover
TXN02290,user_474,793628709272,Indore,2026-03-13 11:24:21.828311,597.83,debit,Swiggy,0,food_lover
TXN02291,user_474,793628709272,Indore,2026-02-02 22:41:21.828311,426.14,debit,Zomato,1,food_lover
TXN02292,user_474,793628709272,Indore,2026-03-29 09:43:21.828311,795.77,credit,Swiggy,0,food_lover
TXN02293,user_474,793628709272,Indore,2026-04-02 12:59:21.828311,519.31,debit,Zomato,0,food_lover
TXN02294,user_474,793628709272,Indore,2026-03-04 23:12:21.828311,348.62,credit,Zomato,0,food_lover
TXN02295,user_474,793628709272,Indore,2025-12-17 20:07:21.828311,588.51,credit,Zomato,0,food_lover
TXN02296,user_474,793628709272,Indore,2026-03-29 22:26:21.828311,821.08,debit,Zomato,0,food_lover
TXN02297,user_474,793628709272,Indore,2025-12-23 15:02:21.828311,267.9,credit,Zomato,0,food_lover
TXN02298,user_474,793628709272,Indore,2026-03-08 14:54:21.828311,655.54,debit,Swiggy,0,food_lover
TXN02299,user_474,793628709272,Indore,2025-12-21 18:27:21.828311,206.1,credit,Swiggy,0,food_lover
TXN02300,user_474,793628709272,Indore,2025-12-19 23:19:21.828311,167.87,debit,Swiggy,0,food_lover
TXN02301,user_474,793628709272,Indore,2025-12-14 05:40:21.828311,345.22,debit,Swiggy,0,food_lover
TXN02302,user_023,708106027601,Indore,2026-03-05 03:39:21.828311,1895.38,debit,Train,0,traveler
TXN02303,user_023,708106027601,Indore,2026-01-04 19:10:21.828311,6201.4,debit,Train,0,traveler
TXN02304,user_023,708106027601,Indore,2026-01-27 22:22:21.828311,4092.03,debit,Flight,0,traveler
TXN02305,user_023,708106027601,Indore,2026-02-14 01:44:21.828311,1864.23,debit,Flight,0,traveler
TXN02306,user_023,708106027601,Indore,2026-03-19 19:21:21.828311,5680.42,credit,Flight,0,traveler
TXN02307,user_023,708106027601,Indore,2026-01-29 07:17:21.828311,6319.72,debit,Flight,0,traveler
TXN02308,user_023,708106027601,Indore,2026-01-28 03:18:21.828311,2627.3,debit,Train,0,traveler
TXN02309,user_023,708106027601,Indore,2026-01-08 11:55:21.828311,5143.15,credit,Uber,0,traveler
TXN02310,user_023,708106027601,Indore,2026-03-14 07:57:21.828311,1593.1,debit,Train,0,traveler
TXN02311,user_023,708106027601,Indore,2026-01-03 15:42:21.828311,5330.77,debit,Uber,0,traveler
TXN02312,user_023,708106027601,Indore,2026-01-01 03:57:21.828311,2399.02,debit,Train,0,traveler
TXN02313,user_023,708106027601,Indore,2026-03-16 01:37:21.828311,1942.61,debit,Train,0,traveler
TXN02314,user_023,708106027601,Indore,2026-02-26 20:48:21.828311,2916.67,credit,Train,0,traveler
TXN02315,user_023,708106027601,Indore,2026-02-26 13:19:21.828311,5791.54,debit,Train,0,traveler
TXN02316,user_023,708106027601,Indore,2026-02-21 21:01:21.828311,2818.09,debit,Uber,0,traveler
TXN02317,user_023,708106027601,Indore,2026-03-14 04:36:21.828311,2549.31,debit,Train,0,traveler
TXN02318,user_023,708106027601,Indore,2026-03-16 15:17:21.828311,450.41,debit,Train,0,traveler
TXN02319,user_023,708106027601,Indore,2026-04-09 16:46:21.828311,3114.19,debit,Train,0,traveler
TXN02320,user_023,708106027601,Indore,2026-03-22 19:20:21.828311,2631.69,debit,Flight,0,traveler
TXN02321,user_023,708106027601,Indore,2025-12-17 20:14:21.828311,2883.16,debit,Train,0,traveler
TXN02322,user_023,708106027601,Indore,2026-01-16 08:32:21.828311,1207.62,debit,Uber,0,traveler
TXN02323,user_023,708106027601,Indore,2026-03-07 19:15:21.828311,723.09,debit,Train,0,traveler
TXN02324,user_023,708106027601,Indore,2026-02-09 22:51:21.828311,802.62,debit,Flight,0,traveler
TXN02325,user_023,708106027601,Indore,2026-01-10 01:23:21.828311,1122.0,debit,Train,0,traveler
TXN02326,user_023,708106027601,Indore,2026-01-06 03:26:21.828311,600.03,debit,Train,0,traveler
TXN02327,user_023,708106027601,Indore,2026-03-06 23:30:21.828311,2790.53,debit,Flight,0,traveler
TXN02328,user_023,708106027601,Indore,2026-02-03 02:31:21.828311,259.65,debit,Flight,0,traveler
TXN02329,user_023,708106027601,Indore,2026-02-19 08:45:21.828311,3243.17,debit,Train,0,traveler
TXN02330,user_023,708106027601,Indore,2026-03-30 10:50:21.828311,5102.13,credit,Uber,0,traveler
TXN02331,user_023,708106027601,Indore,2026-02-23 01:00:21.828311,3876.82,credit,Uber,0,traveler
TXN02332,user_082,810160034116,Bhopal,2026-02-25 13:28:21.828311,511.88,debit,Swiggy,0,food_lover
TXN02333,user_082,810160034116,Bhopal,2026-01-08 13:00:21.828311,269.59,debit,Swiggy,0,food_lover
TXN02334,user_082,810160034116,Bhopal,2026-03-05 07:50:21.828311,725.68,debit,Zomato,0,food_lover
TXN02335,user_082,810160034116,Bhopal,2026-01-18 10:28:21.828311,821.31,credit,Zomato,0,food_lover
TXN02336,user_082,810160034116,Bhopal,2025-12-31 11:08:21.828311,274.72,credit,Zomato,0,food_lover
TXN02337,user_082,810160034116,Bhopal,2026-04-05 20:20:21.828311,251.9,credit,Zomato,0,food_lover
TXN02338,user_082,810160034116,Bhopal,2025-12-20 20:39:21.828311,807.1,debit,Swiggy,0,food_lover
TXN02339,user_082,810160034116,Bhopal,2026-04-02 09:30:21.828311,289.77,debit,Swiggy,0,food_lover
TXN02340,user_082,810160034116,Bhopal,2026-01-15 05:31:21.828311,374.74,debit,Swiggy,0,food_lover
TXN02341,user_082,810160034116,Bhopal,2026-02-26 16:11:21.828311,467.14,debit,Zomato,0,food_lover
TXN02342,user_082,810160034116,Bhopal,2026-03-22 08:30:21.828311,441.08,credit,Swiggy,0,food_lover
TXN02343,user_082,810160034116,Bhopal,2026-03-29 10:23:21.828311,383.17,credit,Zomato,0,food_lover
TXN02344,user_082,810160034116,Bhopal,2025-12-27 10:04:21.828311,372.95,debit,Swiggy,0,food_lover
TXN02345,user_082,810160034116,Bhopal,2026-01-25 04:44:21.828311,461.12,debit,Zomato,0,food_lover
TXN02346,user_082,810160034116,Bhopal,2025-12-25 15:54:21.828311,794.85,credit,Swiggy,0,food_lover
TXN02347,user_082,810160034116,Bhopal,2026-03-24 05:13:21.828311,500.21,credit,Swiggy,0,food_lover
TXN02348,user_082,810160034116,Bhopal,2026-03-03 04:37:21.828311,374.92,debit,Zomato,0,food_lover
TXN02349,user_082,810160034116,Bhopal,2026-02-25 20:02:21.828311,767.53,credit,Zomato,0,food_lover
TXN02350,user_082,810160034116,Bhopal,2026-01-25 14:07:21.828311,551.46,credit,Zomato,0,food_lover
TXN02351,user_082,810160034116,Bhopal,2026-03-25 00:31:21.828311,155.27,debit,Zomato,0,food_lover
TXN02352,user_082,810160034116,Bhopal,2026-01-06 06:32:21.828311,213.06,debit,Zomato,0,food_lover
TXN02353,user_082,810160034116,Bhopal,2026-02-08 05:34:21.828311,173.64,debit,Swiggy,0,food_lover
TXN02354,user_082,810160034116,Bhopal,2025-12-23 23:54:21.828311,501.46,debit,Swiggy,0,food_lover
TXN02355,user_082,810160034116,Bhopal,2026-01-07 09:32:21.828311,214.35,debit,Swiggy,0,food_lover
TXN02356,user_082,810160034116,Bhopal,2026-03-31 16:31:21.828311,801.95,debit,Zomato,0,food_lover
TXN02357,user_082,810160034116,Bhopal,2025-12-26 15:10:21.828311,229.44,debit,Zomato,0,food_lover
TXN02358,user_082,810160034116,Bhopal,2026-03-13 12:25:21.828311,521.64,debit,Zomato,0,food_lover
TXN02359,user_082,810160034116,Bhopal,2025-12-16 02:41:21.828311,185.72,debit,Zomato,0,food_lover
TXN02360,user_082,810160034116,Bhopal,2026-01-01 07:25:21.828311,238.73,debit,Zomato,0,food_lover
TXN02361,user_082,810160034116,Bhopal,2026-03-01 03:00:21.828311,240.11,debit,Swiggy,0,food_lover
TXN02362,user_082,810160034116,Bhopal,2026-01-16 05:29:21.828311,649.9,debit,Swiggy,0,food_lover
TXN02363,user_082,810160034116,Bhopal,2026-01-25 17:28:21.828311,725.47,credit,Zomato,0,food_lover
TXN02364,user_082,810160034116,Bhopal,2025-12-25 19:43:21.828311,684.47,credit,Zomato,0,food_lover
TXN02365,user_082,810160034116,Bhopal,2026-03-11 01:22:21.828311,799.48,credit,Zomato,0,food_lover
TXN02366,user_434,379536023025,Mumbai,2026-02-27 02:43:21.828311,645.16,debit,Swiggy,0,food_lover
TXN02367,user_434,379536023025,Mumbai,2026-01-28 08:09:21.828311,308.82,debit,Zomato,0,food_lover
TXN02368,user_434,379536023025,Mumbai,2025-12-29 16:09:21.828311,305.18,debit,Swiggy,0,food_lover
TXN02369,user_434,379536023025,Mumbai,2026-03-12 19:30:21.828311,840.45,debit,Swiggy,0,food_lover
TXN02370,user_434,379536023025,Mumbai,2026-03-07 14:21:21.828311,274.91,credit,Zomato,0,food_lover
TXN02371,user_434,379536023025,Mumbai,2026-02-11 22:32:21.828311,271.72,debit,Swiggy,0,food_lover
TXN02372,user_434,379536023025,Mumbai,2026-02-10 18:29:21.828311,171.86,debit,Zomato,0,food_lover
TXN02373,user_434,379536023025,Mumbai,2026-03-08 01:53:21.828311,458.45,debit,Zomato,0,food_lover
TXN02374,user_434,379536023025,Mumbai,2026-03-05 11:26:21.828311,330.33,debit,Swiggy,0,food_lover
TXN02375,user_434,379536023025,Mumbai,2026-02-10 08:36:21.828311,379.09,debit,Zomato,0,food_lover
TXN02376,user_434,379536023025,Mumbai,2026-03-04 00:12:21.828311,488.9,credit,Zomato,0,food_lover
TXN02377,user_434,379536023025,Mumbai,2026-01-20 11:37:21.828311,263.05,debit,Zomato,0,food_lover
TXN02378,user_434,379536023025,Mumbai,2026-03-10 14:34:21.828311,125.31,debit,Zomato,0,food_lover
TXN02379,user_434,379536023025,Mumbai,2026-04-10 17:21:21.828311,229.52,debit,Swiggy,0,food_lover
TXN02380,user_434,379536023025,Mumbai,2026-02-04 00:02:21.828311,355.75,debit,Swiggy,0,food_lover
TXN02381,user_434,379536023025,Mumbai,2026-02-11 17:28:21.828311,393.56,credit,Swiggy,0,food_lover
TXN02382,user_434,379536023025,Mumbai,2026-03-17 03:43:21.828311,234.56,debit,Swiggy,0,food_lover
TXN02383,user_434,379536023025,Mumbai,2026-02-01 06:43:21.828311,785.41,credit,Zomato,0,food_lover
TXN02384,user_434,379536023025,Mumbai,2026-01-23 08:54:21.828311,729.56,debit,Zomato,0,food_lover
TXN02385,user_434,379536023025,Mumbai,2026-01-04 06:45:21.828311,839.87,credit,Swiggy,0,food_lover
TXN02386,user_434,379536023025,Mumbai,2026-03-13 05:14:21.828311,270.47,debit,Swiggy,0,food_lover
TXN02387,user_434,379536023025,Mumbai,2026-02-25 07:32:21.828311,150.28,debit,Zomato,0,food_lover
TXN02388,user_434,379536023025,Mumbai,2026-03-09 17:53:21.828311,378.79,credit,Swiggy,0,food_lover
TXN02389,user_434,379536023025,Mumbai,2026-03-25 07:18:21.828311,633.94,debit,Swiggy,0,food_lover
TXN02390,user_434,379536023025,Mumbai,2026-01-29 02:41:21.828311,494.81,debit,Zomato,0,food_lover
TXN02391,user_434,379536023025,Mumbai,2026-03-28 03:34:21.828311,182.44,debit,Swiggy,0,food_lover
TXN02392,user_434,379536023025,Mumbai,2026-02-19 20:37:21.828311,368.05,credit,Zomato,0,food_lover
TXN02393,user_465,611826596555,Delhi,2026-04-09 06:45:21.828311,56.47,debit,Local Shop,0,low_spender
TXN02394,user_465,611826596555,Delhi,2026-01-11 21:34:21.828311,252.06,debit,Grocery,0,low_spender
TXN02395,user_465,611826596555,Delhi,2025-12-16 20:38:21.828311,114.11,debit,Local Shop,0,low_spender
TXN02396,user_465,611826596555,Delhi,2026-01-03 17:57:21.828311,144.34,debit,Grocery,0,low_spender
TXN02397,user_465,611826596555,Delhi,2026-01-01 22:19:21.828311,76.76,debit,Coffee,0,low_spender
TXN02398,user_465,611826596555,Delhi,2026-03-22 14:50:21.828311,190.92,debit,Grocery,0,low_spender
TXN02399,user_465,611826596555,Delhi,2025-12-30 03:22:21.828311,117.16,debit,Coffee,0,low_spender
TXN02400,user_465,611826596555,Delhi,2026-01-30 18:59:21.828311,69.64,debit,Local Shop,0,low_spender
TXN02401,user_465,611826596555,Delhi,2026-03-01 16:40:21.828311,73.54,credit,Coffee,0,low_spender
TXN02402,user_465,611826596555,Delhi,2026-04-09 01:38:21.828311,139.53,debit,Local Shop,0,low_spender
TXN02403,user_465,611826596555,Delhi,2026-03-26 21:44:21.828311,74.92,debit,Grocery,0,low_spender
TXN02404,user_465,611826596555,Delhi,2026-02-09 12:56:21.828311,52.09,debit,Coffee,0,low_spender
TXN02405,user_465,611826596555,Delhi,2026-01-21 02:57:21.828311,68.81,credit,Grocery,0,low_spender
TXN02406,user_465,611826596555,Delhi,2026-01-10 00:37:21.828311,259.69,credit,Coffee,0,low_spender
TXN02407,user_465,611826596555,Delhi,2026-01-17 03:31:21.828311,226.8,debit,Grocery,0,low_spender
TXN02408,user_465,611826596555,Delhi,2026-03-01 13:03:21.828311,267.93,credit,Local Shop,0,low_spender
TXN02409,user_465,611826596555,Delhi,2026-03-28 08:04:21.828311,249.45,debit,Grocery,0,low_spender
TXN02410,user_465,611826596555,Delhi,2025-12-31 11:03:21.828311,169.87,debit,Coffee,0,low_spender
TXN02411,user_465,611826596555,Delhi,2026-02-07 06:33:21.828311,217.68,debit,Coffee,0,low_spender
TXN02412,user_465,611826596555,Delhi,2026-03-19 23:22:21.828311,103.8,debit,Local Shop,0,low_spender
TXN02413,user_465,611826596555,Delhi,2026-04-11 21:37:21.828311,99.76,debit,Coffee,0,low_spender
TXN02414,user_465,611826596555,Delhi,2026-03-02 15:30:21.828311,275.35,credit,Coffee,0,low_spender
TXN02415,user_465,611826596555,Delhi,2026-03-21 20:26:21.828311,92.27,debit,Local Shop,0,low_spender
TXN02416,user_465,611826596555,Delhi,2026-01-16 03:22:21.828311,249.05,debit,Local Shop,0,low_spender
TXN02417,user_465,611826596555,Delhi,2026-04-04 20:45:21.828311,279.71,debit,Coffee,0,low_spender
TXN02418,user_465,611826596555,Delhi,2026-02-03 13:42:21.828311,111.18,debit,Local Shop,0,low_spender
TXN02419,user_465,611826596555,Delhi,2025-12-15 19:26:21.828311,101.47,credit,Coffee,0,low_spender
TXN02420,user_465,611826596555,Delhi,2025-12-20 13:55:21.828311,116.71,debit,Grocery,0,low_spender
TXN02421,user_465,611826596555,Delhi,2026-02-27 22:05:21.828311,177.37,credit,Local Shop,0,low_spender
TXN02422,user_465,611826596555,Delhi,2026-01-22 14:58:21.828311,220.25,credit,Coffee,0,low_spender
TXN02423,user_061,116821156533,Delhi,2025-12-13 18:10:21.828311,210.78,debit,Coffee,0,low_spender
TXN02424,user_061,116821156533,Delhi,2025-12-13 21:05:21.828311,91.55,debit,Coffee,0,low_spender
TXN02425,user_061,116821156533,Delhi,2026-02-25 06:41:21.828311,44.8,debit,Coffee,0,low_spender
TXN02426,user_061,116821156533,Delhi,2025-12-14 17:07:21.828311,59.78,debit,Grocery,0,low_spender
TXN02427,user_061,116821156533,Delhi,2026-03-02 05:25:21.828311,180.36,credit,Grocery,0,low_spender
TXN02428,user_061,116821156533,Delhi,2026-03-02 04:17:21.828311,176.72,credit,Grocery,0,low_spender
TXN02429,user_061,116821156533,Delhi,2026-01-04 02:17:21.828311,151.92,debit,Coffee,0,low_spender
TXN02430,user_061,116821156533,Delhi,2026-03-02 16:49:21.828311,67.77,debit,Grocery,0,low_spender
TXN02431,user_061,116821156533,Delhi,2026-02-07 20:36:21.828311,119.01,debit,Grocery,0,low_spender
TXN02432,user_061,116821156533,Delhi,2026-02-22 06:42:21.828311,271.39,debit,Grocery,0,low_spender
TXN02433,user_061,116821156533,Delhi,2026-03-02 19:38:21.828311,256.27,debit,Coffee,0,low_spender
TXN02434,user_061,116821156533,Delhi,2026-01-05 03:07:21.828311,196.54,debit,Coffee,0,low_spender
TXN02435,user_061,116821156533,Delhi,2026-02-20 09:34:21.828311,161.46,debit,Local Shop,0,low_spender
TXN02436,user_061,116821156533,Delhi,2026-01-18 10:20:21.828311,244.66,debit,Coffee,0,low_spender
TXN02437,user_061,116821156533,Delhi,2026-01-31 06:23:21.828311,200.8,debit,Local Shop,0,low_spender
TXN02438,user_061,116821156533,Delhi,2026-01-27 21:22:21.828311,111.5,credit,Coffee,0,low_spender
TXN02439,user_061,116821156533,Delhi,2026-04-04 15:20:21.828311,111.45,debit,Grocery,0,low_spender
TXN02440,user_061,116821156533,Delhi,2026-01-07 18:30:21.828311,279.32,credit,Grocery,0,low_spender
TXN02441,user_061,116821156533,Delhi,2026-03-19 08:08:21.828311,242.88,debit,Coffee,0,low_spender
TXN02442,user_061,116821156533,Delhi,2026-03-02 12:26:21.828311,139.03,debit,Coffee,0,low_spender
TXN02443,user_061,116821156533,Delhi,2026-04-10 22:14:21.828311,137.77,debit,Local Shop,0,low_spender
TXN02444,user_061,116821156533,Delhi,2026-01-10 07:22:21.828311,165.62,debit,Grocery,0,low_spender
TXN02445,user_061,116821156533,Delhi,2026-03-23 01:52:21.828311,103.89,debit,Grocery,0,low_spender
TXN02446,user_061,116821156533,Delhi,2026-03-02 02:22:21.828311,164.34,debit,Local Shop,0,low_spender
